hospital_drug_id,generic_name_cn,generic_name_en,trade_name_cn,strength,dosage_form,route,atc_code,rxnorm_rxcui,insurance_code,manufacturer,in_formulary,in_stock,high_alert,antibiotic_level,narcotic_class,restricted_dept,alternatives
H-DEMO-00744,美洛昔康,meloxicam,Mobic,20mg,片剂,PO,N02XX01,41493,8690000000744,辉瑞,1,1,0,0,0,,
H-DEMO-00745,艾瑞昔布,imrecoxib,恒扬,50mg,片剂,PO,N02XX01,,8690000000745,诺华,1,1,0,0,0,,
H-DEMO-00746,艾瑞昔布,imrecoxib,恒扬,100mg,片剂,PO,N02XX01,,8690000000746,赛诺菲,1,1,0,0,0,,
H-DEMO-00747,艾瑞昔布,imrecoxib,恒扬,200mg,片剂,PO,N02XX01,,8690000000747,AstraZeneca,1,1,0,0,0,,
H-DEMO-00748,帕瑞昔布,parecoxib,特耐,100mg,片剂,PO,N02XX01,279645,8690000000748,罗氏,1,1,0,0,0,,
H-DEMO-00749,帕瑞昔布,parecoxib,特耐,200mg,片剂,PO,N02XX01,279645,8690000000749,齐鲁制药,1,1,0,0,0,,
H-DEMO-00750,帕瑞昔布,parecoxib,特耐,500mg,片剂,PO,N02XX01,279645,8690000000750,复星医药,1,1,0,0,0,,
H-DEMO-00751,加巴喷丁,gabapentin,Neurontin,50mg,片剂,PO,N02XX01,25480,8690000000751,科伦药业,1,1,0,0,0,,
H-DEMO-00752,加巴喷丁,gabapentin,Neurontin,100mg,片剂,PO,N02XX01,25480,8690000000752,华润双鹤,1,1,0,0,0,,
H-DEMO-00753,加巴喷丁,gabapentin,Neurontin,200mg,片剂,PO,N02XX01,25480,8690000000753,正大天晴,1,1,0,0,0,,
H-DEMO-00754,普瑞巴林,pregabalin,Lyrica,5mg,片剂,PO,N02XX01,187832,8690000000754,豪森药业,1,1,0,0,0,,
H-DEMO-00755,普瑞巴林,pregabalin,Lyrica,10mg,片剂,PO,N02XX01,187832,8690000000755,人福医药,1,1,0,0,0,,
H-DEMO-00756,普瑞巴林,pregabalin,Lyrica,20mg,片剂,PO,N02XX01,187832,8690000000756,华北制药,1,1,0,0,0,,
H-DEMO-00757,苯妥英,phenytoin,Dilantin,5mg,片剂,PO,N03XX01,8183,8690000000757,扬子江药业,1,1,0,0,0,,
H-DEMO-00758,苯妥英,phenytoin,Dilantin,10mg,片剂,PO,N03XX01,8183,8690000000758,恒瑞医药,1,1,0,0,0,,
H-DEMO-00759,苯妥英,phenytoin,Dilantin,20mg,片剂,PO,N03XX01,8183,8690000000759,石药集团,1,1,0,0,0,,
H-DEMO-00760,乙琥胺,ethosuximide,Zarontin,100mg,片剂,PO,N03XX01,4135,8690000000760,中国生物,1,1,0,0,0,,
H-DEMO-00761,乙琥胺,ethosuximide,Zarontin,200mg,片剂,PO,N03XX01,4135,8690000000761,拜耳,1,1,0,0,0,,
H-DEMO-00762,乙琥胺,ethosuximide,Zarontin,500mg,片剂,PO,N03XX01,4135,8690000000762,辉瑞,1,1,0,0,0,,
H-DEMO-00763,拉莫三嗪,lamotrigine,Lamictal,10mg,片剂,PO,N03XX01,28439,8690000000763,诺华,1,1,0,0,0,,
H-DEMO-00764,拉莫三嗪,lamotrigine,Lamictal,20mg,片剂,PO,N03XX01,28439,8690000000764,赛诺菲,1,1,0,0,0,,
H-DEMO-00765,拉莫三嗪,lamotrigine,Lamictal,25mg,片剂,PO,N03XX01,28439,8690000000765,AstraZeneca,1,1,0,0,0,,
H-DEMO-00766,奥卡西平,oxcarbazepine,Trileptal,50mg,片剂,PO,N03XX01,32624,8690000000766,罗氏,1,1,0,0,0,,
H-DEMO-00767,奥卡西平,oxcarbazepine,Trileptal,100mg,片剂,PO,N03XX01,32624,8690000000767,齐鲁制药,1,1,0,0,0,,
H-DEMO-00768,奥卡西平,oxcarbazepine,Trileptal,200mg,片剂,PO,N03XX01,32624,8690000000768,复星医药,1,1,0,0,0,,
H-DEMO-00769,托吡酯,topiramate,Topamax,20mg,片剂,PO,N03XX01,38404,8690000000769,科伦药业,1,1,0,0,0,,
H-DEMO-00770,托吡酯,topiramate,Topamax,25mg,片剂,PO,N03XX01,38404,8690000000770,华润双鹤,1,1,0,0,0,,
H-DEMO-00771,托吡酯,topiramate,Topamax,50mg,片剂,PO,N03XX01,38404,8690000000771,正大天晴,1,1,0,0,0,,
H-DEMO-00772,唑尼沙胺,zonisamide,Zonegran,20mg,片剂,PO,N03XX01,108575,8690000000772,豪森药业,1,1,0,0,0,,
H-DEMO-00773,唑尼沙胺,zonisamide,Zonegran,25mg,片剂,PO,N03XX01,108575,8690000000773,人福医药,1,1,0,0,0,,
H-DEMO-00774,唑尼沙胺,zonisamide,Zonegran,50mg,片剂,PO,N03XX01,108575,8690000000774,华北制药,1,1,0,0,0,,
H-DEMO-00775,卢非酰胺,rufinamide,Banzel,25mg,片剂,PO,N03XX01,662304,8690000000775,扬子江药业,1,1,0,0,0,,
H-DEMO-00776,卢非酰胺,rufinamide,Banzel,50mg,片剂,PO,N03XX01,662304,8690000000776,恒瑞医药,1,1,0,0,0,,
H-DEMO-00777,卢非酰胺,rufinamide,Banzel,100mg,片剂,PO,N03XX01,662304,8690000000777,石药集团,1,1,0,0,0,,
H-DEMO-00778,吡仑帕奈,perampanel,Fycompa,10mg,片剂,PO,N03XX01,1373478,8690000000778,中国生物,1,1,0,0,0,,
H-DEMO-00779,吡仑帕奈,perampanel,Fycompa,20mg,片剂,PO,N03XX01,1373478,8690000000779,拜耳,1,1,0,0,0,,
H-DEMO-00780,吡仑帕奈,perampanel,Fycompa,25mg,片剂,PO,N03XX01,1373478,8690000000780,辉瑞,1,1,0,0,0,,
H-DEMO-00781,拉考酰胺,lacosamide,Vimpat,25mg,片剂,PO,N03XX01,623400,8690000000781,诺华,1,1,0,0,0,,
H-DEMO-00782,拉考酰胺,lacosamide,Vimpat,50mg,片剂,PO,N03XX01,623400,8690000000782,赛诺菲,1,1,0,0,0,,
H-DEMO-00783,拉考酰胺,lacosamide,Vimpat,100mg,片剂,PO,N03XX01,623400,8690000000783,AstraZeneca,1,1,0,0,0,,
H-DEMO-00784,艾司利卡西平,eslicarbazepine,Aptiom,10mg,片剂,PO,N03XX01,1040053,8690000000784,罗氏,1,1,0,0,0,,
H-DEMO-00785,艾司利卡西平,eslicarbazepine,Aptiom,20mg,片剂,PO,N03XX01,1040053,8690000000785,齐鲁制药,1,1,0,0,0,,
H-DEMO-00786,艾司利卡西平,eslicarbazepine,Aptiom,25mg,片剂,PO,N03XX01,1040053,8690000000786,复星医药,1,1,0,0,0,,
H-DEMO-00787,氯丙嗪,chlorpromazine,Thorazine,20mg,片剂,PO,N05XX01,2403,8690000000787,科伦药业,1,1,0,0,0,,
H-DEMO-00788,氯丙嗪,chlorpromazine,Thorazine,25mg,片剂,PO,N05XX01,2403,8690000000788,华润双鹤,1,1,0,0,0,,
H-DEMO-00789,氯丙嗪,chlorpromazine,Thorazine,50mg,片剂,PO,N05XX01,2403,8690000000789,正大天晴,1,1,0,0,0,,
H-DEMO-00790,奋乃静,perphenazine,Trilafon,10mg,片剂,PO,N05XX01,8013,8690000000790,豪森药业,1,1,0,0,0,,
H-DEMO-00791,奋乃静,perphenazine,Trilafon,20mg,片剂,PO,N05XX01,8013,8690000000791,人福医药,1,1,0,0,0,,
H-DEMO-00792,奋乃静,perphenazine,Trilafon,25mg,片剂,PO,N05XX01,8013,8690000000792,华北制药,1,1,0,0,0,,
H-DEMO-00793,氟哌啶醇,haloperidol,Haldol,25mg,片剂,PO,N05XX01,5093,8690000000793,扬子江药业,1,1,0,0,0,,
H-DEMO-00794,氟哌啶醇,haloperidol,Haldol,50mg,片剂,PO,N05XX01,5093,8690000000794,恒瑞医药,1,1,0,0,0,,
H-DEMO-00795,氟哌啶醇,haloperidol,Haldol,100mg,片剂,PO,N05XX01,5093,8690000000795,石药集团,1,1,0,0,0,,
H-DEMO-00796,氯氮平,clozapine,Clozaril,20mg,片剂,PO,N05XX01,2626,8690000000796,中国生物,1,1,0,0,0,,
H-DEMO-00797,氯氮平,clozapine,Clozaril,25mg,片剂,PO,N05XX01,2626,8690000000797,拜耳,1,1,0,0,0,,
H-DEMO-00798,氯氮平,clozapine,Clozaril,50mg,片剂,PO,N05XX01,2626,8690000000798,辉瑞,1,1,0,0,0,,
H-DEMO-00799,阿立哌唑,aripiprazole,Abilify,20mg,片剂,PO,N05XX01,89013,8690000000799,诺华,1,1,0,0,0,,
H-DEMO-00800,阿立哌唑,aripiprazole,Abilify,25mg,片剂,PO,N05XX01,89013,8690000000800,赛诺菲,1,1,0,0,0,,
H-DEMO-00801,阿立哌唑,aripiprazole,Abilify,50mg,片剂,PO,N05XX01,89013,8690000000801,AstraZeneca,1,1,0,0,0,,
H-DEMO-00802,帕利哌酮,paliperidone,Invega,100mg,片剂,PO,N05XX01,679314,8690000000802,罗氏,1,1,0,0,0,,
H-DEMO-00803,帕利哌酮,paliperidone,Invega,200mg,片剂,PO,N05XX01,679314,8690000000803,齐鲁制药,1,1,0,0,0,,
H-DEMO-00804,帕利哌酮,paliperidone,Invega,500mg,片剂,PO,N05XX01,679314,8690000000804,复星医药,1,1,0,0,0,,
H-DEMO-00805,齐拉西酮,ziprasidone,Geodon,5mg,片剂,PO,N05XX01,115698,8690000000805,科伦药业,1,1,0,0,0,,
H-DEMO-00806,齐拉西酮,ziprasidone,Geodon,10mg,片剂,PO,N05XX01,115698,8690000000806,华润双鹤,1,1,0,0,0,,
H-DEMO-00807,齐拉西酮,ziprasidone,Geodon,20mg,片剂,PO,N05XX01,115698,8690000000807,正大天晴,1,1,0,0,0,,
H-DEMO-00808,氨磺必利,amisulpride,Solian,10mg,片剂,PO,N05XX01,46307,8690000000808,豪森药业,1,1,0,0,0,,
H-DEMO-00809,氨磺必利,amisulpride,Solian,20mg,片剂,PO,N05XX01,46307,8690000000809,人福医药,1,1,0,0,0,,
H-DEMO-00810,氨磺必利,amisulpride,Solian,25mg,片剂,PO,N05XX01,46307,8690000000810,华北制药,1,1,0,0,0,,
H-DEMO-00811,丁螺环酮,buspirone,Buspar,10mg,片剂,PO,N05XX01,1827,8690000000811,扬子江药业,1,1,0,0,0,,
H-DEMO-00812,丁螺环酮,buspirone,Buspar,20mg,片剂,PO,N05XX01,1827,8690000000812,恒瑞医药,1,1,0,0,0,,
H-DEMO-00813,丁螺环酮,buspirone,Buspar,25mg,片剂,PO,N05XX01,1827,8690000000813,石药集团,1,1,0,0,0,,
H-DEMO-00814,坦度螺酮,tandospirone,Sediel,100mg,片剂,PO,N05XX01,,8690000000814,中国生物,1,1,0,0,0,,
H-DEMO-00815,坦度螺酮,tandospirone,Sediel,200mg,片剂,PO,N05XX01,,8690000000815,拜耳,1,1,0,0,0,,
H-DEMO-00816,坦度螺酮,tandospirone,Sediel,500mg,片剂,PO,N05XX01,,8690000000816,辉瑞,1,1,0,0,0,,
H-DEMO-00817,米氮平,mirtazapine,Remeron,10mg,片剂,PO,N05XX01,15996,8690000000817,诺华,1,1,0,0,0,,
H-DEMO-00818,米氮平,mirtazapine,Remeron,20mg,片剂,PO,N05XX01,15996,8690000000818,赛诺菲,1,1,0,0,0,,
H-DEMO-00819,米氮平,mirtazapine,Remeron,25mg,片剂,PO,N05XX01,15996,8690000000819,AstraZeneca,1,1,0,0,0,,
H-DEMO-00820,曲唑酮,trazodone,Desyrel,100mg,片剂,PO,N05XX01,10737,8690000000820,罗氏,1,1,0,0,0,,
H-DEMO-00821,曲唑酮,trazodone,Desyrel,200mg,片剂,PO,N05XX01,10737,8690000000821,齐鲁制药,1,1,0,0,0,,
H-DEMO-00822,曲唑酮,trazodone,Desyrel,500mg,片剂,PO,N05XX01,10737,8690000000822,复星医药,1,1,0,0,0,,
H-DEMO-00823,伏硫西汀,vortioxetine,Trintellix,100mg,片剂,PO,N05XX01,1455099,8690000000823,科伦药业,1,1,0,0,0,,
H-DEMO-00824,伏硫西汀,vortioxetine,Trintellix,200mg,片剂,PO,N05XX01,1455099,8690000000824,华润双鹤,1,1,0,0,0,,
H-DEMO-00825,伏硫西汀,vortioxetine,Trintellix,500mg,片剂,PO,N05XX01,1455099,8690000000825,正大天晴,1,1,0,0,0,,
H-DEMO-00826,度洛西汀,duloxetine,Cymbalta,10mg,片剂,PO,N05XX01,72625,8690000000826,豪森药业,1,1,0,0,0,,
H-DEMO-00827,度洛西汀,duloxetine,Cymbalta,20mg,片剂,PO,N05XX01,72625,8690000000827,人福医药,1,1,0,0,0,,
H-DEMO-00828,度洛西汀,duloxetine,Cymbalta,25mg,片剂,PO,N05XX01,72625,8690000000828,华北制药,1,1,0,0,0,,
H-DEMO-00829,帕罗西汀,paroxetine,Paxil,10mg,片剂,PO,N06XX01,32937,8690000000829,扬子江药业,1,1,0,0,0,,
H-DEMO-00830,帕罗西汀,paroxetine,Paxil,20mg,片剂,PO,N06XX01,32937,8690000000830,恒瑞医药,1,1,0,0,0,,
H-DEMO-00831,帕罗西汀,paroxetine,Paxil,25mg,片剂,PO,N06XX01,32937,8690000000831,石药集团,1,1,0,0,0,,
H-DEMO-00832,氟伏沙明,fluvoxamine,Luvox,50mg,片剂,PO,N06XX01,4441,8690000000832,中国生物,1,1,0,0,0,,
H-DEMO-00833,氟伏沙明,fluvoxamine,Luvox,100mg,片剂,PO,N06XX01,4441,8690000000833,拜耳,1,1,0,0,0,,
H-DEMO-00834,氟伏沙明,fluvoxamine,Luvox,200mg,片剂,PO,N06XX01,4441,8690000000834,辉瑞,1,1,0,0,0,,
H-DEMO-00835,西酞普兰,citalopram,Celexa,100mg,片剂,PO,N06XX01,2556,8690000000835,诺华,1,1,0,0,0,,
H-DEMO-00836,西酞普兰,citalopram,Celexa,200mg,片剂,PO,N06XX01,2556,8690000000836,赛诺菲,1,1,0,0,0,,
H-DEMO-00837,西酞普兰,citalopram,Celexa,500mg,片剂,PO,N06XX01,2556,8690000000837,AstraZeneca,1,1,0,0,0,,
H-DEMO-00838,安非他酮,bupropion,Wellbutrin,5mg,片剂,PO,N06XX01,1827,8690000000838,罗氏,1,1,0,0,0,,
H-DEMO-00839,安非他酮,bupropion,Wellbutrin,10mg,片剂,PO,N06XX01,1827,8690000000839,齐鲁制药,1,1,0,0,0,,
H-DEMO-00840,安非他酮,bupropion,Wellbutrin,20mg,片剂,PO,N06XX01,1827,8690000000840,复星医药,1,1,0,0,0,,
H-DEMO-00841,阿戈美拉汀,agomelatine,Valdoxan,5mg,片剂,PO,N06XX01,662301,8690000000841,科伦药业,1,1,0,0,0,,
H-DEMO-00842,阿戈美拉汀,agomelatine,Valdoxan,10mg,片剂,PO,N06XX01,662301,8690000000842,华润双鹤,1,1,0,0,0,,
H-DEMO-00843,阿戈美拉汀,agomelatine,Valdoxan,20mg,片剂,PO,N06XX01,662301,8690000000843,正大天晴,1,1,0,0,0,,
H-DEMO-00844,米那普仑,milnacipran,Savella,100mg,片剂,PO,N06XX01,352372,8690000000844,豪森药业,1,1,0,0,0,,
H-DEMO-00845,米那普仑,milnacipran,Savella,200mg,片剂,PO,N06XX01,352372,8690000000845,人福医药,1,1,0,0,0,,
H-DEMO-00846,米那普仑,milnacipran,Savella,500mg,片剂,PO,N06XX01,352372,8690000000846,华北制药,1,1,0,0,0,,
H-DEMO-00847,兰索拉唑,lansoprazole,Prevacid,20mg,肠溶片,PO,A02XX01,17128,8690000000847,扬子江药业,1,1,0,0,0,,
H-DEMO-00848,兰索拉唑,lansoprazole,Prevacid,40mg,肠溶片,PO,A02XX01,17128,8690000000848,恒瑞医药,1,1,0,0,0,,
H-DEMO-00849,兰索拉唑,lansoprazole,Prevacid,100mg,肠溶片,PO,A02XX01,17128,8690000000849,石药集团,1,1,0,0,0,,
H-DEMO-00850,艾司奥美拉唑,esomeprazole,耐信,20mg,肠溶片,PO,A02XX01,283742,8690000000850,中国生物,1,1,0,0,0,,
H-DEMO-00851,艾司奥美拉唑,esomeprazole,耐信,40mg,肠溶片,PO,A02XX01,283742,8690000000851,拜耳,1,1,0,0,0,,
H-DEMO-00852,艾司奥美拉唑,esomeprazole,耐信,100mg,肠溶片,PO,A02XX01,283742,8690000000852,辉瑞,1,1,0,0,0,,
H-DEMO-00853,右兰索拉唑,dexlansoprazole,Dexilant,20mg,肠溶片,PO,A02XX01,816346,8690000000853,诺华,1,1,0,0,0,,
H-DEMO-00854,右兰索拉唑,dexlansoprazole,Dexilant,40mg,肠溶片,PO,A02XX01,816346,8690000000854,赛诺菲,1,1,0,0,0,,
H-DEMO-00855,右兰索拉唑,dexlansoprazole,Dexilant,100mg,肠溶片,PO,A02XX01,816346,8690000000855,AstraZeneca,1,1,0,0,0,,
H-DEMO-00856,法莫替丁,famotidine,Pepcid,10mg,片剂,PO,A02XX01,4278,8690000000856,罗氏,1,1,0,0,0,,
H-DEMO-00857,法莫替丁,famotidine,Pepcid,20mg,片剂,PO,A02XX01,4278,8690000000857,齐鲁制药,1,1,0,0,0,,
H-DEMO-00858,法莫替丁,famotidine,Pepcid,25mg,片剂,PO,A02XX01,4278,8690000000858,复星医药,1,1,0,0,0,,
H-DEMO-00859,雷尼替丁,ranitidine,Zantac,25mg,片剂,PO,A02XX01,9143,8690000000859,科伦药业,1,1,0,0,0,,
H-DEMO-00860,雷尼替丁,ranitidine,Zantac,50mg,片剂,PO,A02XX01,9143,8690000000860,华润双鹤,1,1,0,0,0,,
H-DEMO-00861,雷尼替丁,ranitidine,Zantac,100mg,片剂,PO,A02XX01,9143,8690000000861,正大天晴,1,1,0,0,0,,
H-DEMO-00862,西咪替丁,cimetidine,Tagamet,10mg,片剂,PO,A02XX01,25480,8690000000862,豪森药业,1,1,0,0,0,,
H-DEMO-00863,西咪替丁,cimetidine,Tagamet,20mg,片剂,PO,A02XX01,25480,8690000000863,人福医药,1,1,0,0,0,,
H-DEMO-00864,西咪替丁,cimetidine,Tagamet,25mg,片剂,PO,A02XX01,25480,8690000000864,华北制药,1,1,0,0,0,,
H-DEMO-00865,枸橼酸铋钾,bismuth potassium citrate,丽珠得乐,25mg,片剂,PO,A02XX01,,8690000000865,扬子江药业,1,1,0,0,0,,
H-DEMO-00866,枸橼酸铋钾,bismuth potassium citrate,丽珠得乐,50mg,片剂,PO,A02XX01,,8690000000866,恒瑞医药,1,1,0,0,0,,
H-DEMO-00867,枸橼酸铋钾,bismuth potassium citrate,丽珠得乐,100mg,片剂,PO,A02XX01,,8690000000867,石药集团,1,1,0,0,0,,
H-DEMO-00868,胶体果胶铋,colloidal bismuth pectin,胶体果胶铋,50mg,片剂,PO,A02XX01,,8690000000868,中国生物,1,1,0,0,0,,
H-DEMO-00869,胶体果胶铋,colloidal bismuth pectin,胶体果胶铋,100mg,片剂,PO,A02XX01,,8690000000869,拜耳,1,1,0,0,0,,
H-DEMO-00870,胶体果胶铋,colloidal bismuth pectin,胶体果胶铋,200mg,片剂,PO,A02XX01,,8690000000870,辉瑞,1,1,0,0,0,,
H-DEMO-00871,莫沙必利,mosapride,Gasmotin,20mg,片剂,PO,A03XX01,,8690000000871,诺华,1,1,0,0,0,,
H-DEMO-00872,莫沙必利,mosapride,Gasmotin,25mg,片剂,PO,A03XX01,,8690000000872,赛诺菲,1,1,0,0,0,,
H-DEMO-00873,莫沙必利,mosapride,Gasmotin,50mg,片剂,PO,A03XX01,,8690000000873,AstraZeneca,1,1,0,0,0,,
H-DEMO-00874,伊托必利,itopride,Ganaton,50mg,片剂,PO,A03XX01,,8690000000874,罗氏,1,1,0,0,0,,
H-DEMO-00875,伊托必利,itopride,Ganaton,100mg,片剂,PO,A03XX01,,8690000000875,齐鲁制药,1,1,0,0,0,,
H-DEMO-00876,伊托必利,itopride,Ganaton,200mg,片剂,PO,A03XX01,,8690000000876,复星医药,1,1,0,0,0,,
H-DEMO-00877,匹维溴铵,pinaverium,Dicetel,25mg,片剂,PO,A03XX01,,8690000000877,科伦药业,1,1,0,0,0,,
H-DEMO-00878,匹维溴铵,pinaverium,Dicetel,50mg,片剂,PO,A03XX01,,8690000000878,华润双鹤,1,1,0,0,0,,
H-DEMO-00879,匹维溴铵,pinaverium,Dicetel,100mg,片剂,PO,A03XX01,,8690000000879,正大天晴,1,1,0,0,0,,
H-DEMO-00880,奥替溴铵,otilonium,Spasmomen,25mg,片剂,PO,A03XX01,,8690000000880,豪森药业,1,1,0,0,0,,
H-DEMO-00881,奥替溴铵,otilonium,Spasmomen,50mg,片剂,PO,A03XX01,,8690000000881,人福医药,1,1,0,0,0,,
H-DEMO-00882,奥替溴铵,otilonium,Spasmomen,100mg,片剂,PO,A03XX01,,8690000000882,华北制药,1,1,0,0,0,,
H-DEMO-00883,特布他林,terbutaline,Bricanyl,20mg,片剂,PO,R03XX01,10368,8690000000883,扬子江药业,1,1,0,0,0,,
H-DEMO-00884,特布他林,terbutaline,Bricanyl,25mg,片剂,PO,R03XX01,10368,8690000000884,恒瑞医药,1,1,0,0,0,,
H-DEMO-00885,特布他林,terbutaline,Bricanyl,50mg,片剂,PO,R03XX01,10368,8690000000885,石药集团,1,1,0,0,0,,
H-DEMO-00886,异丙托溴铵,ipratropium,Atrovent,60吸,吸入剂,INH,R03XX01,7213,8690000000886,中国生物,1,1,0,0,0,,
H-DEMO-00887,异丙托溴铵,ipratropium,Atrovent,120吸,吸入剂,INH,R03XX01,7213,8690000000887,拜耳,1,1,0,0,0,,
H-DEMO-00888,噻托溴铵,tiotropium,Spiriva,60吸,吸入剂,INH,R03XX01,69120,8690000000888,辉瑞,1,1,0,0,0,,
H-DEMO-00889,噻托溴铵,tiotropium,Spiriva,120吸,吸入剂,INH,R03XX01,69120,8690000000889,诺华,1,1,0,0,0,,
H-DEMO-00890,福莫特罗,formoterol,Foradil,60吸,吸入剂,INH,R03XX01,4441,8690000000890,赛诺菲,1,1,0,0,0,,
H-DEMO-00891,福莫特罗,formoterol,Foradil,120吸,吸入剂,INH,R03XX01,4441,8690000000891,AstraZeneca,1,1,0,0,0,,
H-DEMO-00892,沙美特罗,salmeterol,Serevent,60吸,吸入剂,INH,R03XX01,36108,8690000000892,罗氏,1,1,0,0,0,,
H-DEMO-00893,沙美特罗,salmeterol,Serevent,120吸,吸入剂,INH,R03XX01,36108,8690000000893,齐鲁制药,1,1,0,0,0,,
H-DEMO-00894,茚达特罗,indacaterol,Arcapta,60吸,吸入剂,INH,R03XX01,1040053,8690000000894,复星医药,1,1,0,0,0,,
H-DEMO-00895,茚达特罗,indacaterol,Arcapta,120吸,吸入剂,INH,R03XX01,1040053,8690000000895,科伦药业,1,1,0,0,0,,
H-DEMO-00896,茶碱,theophylline,Theo-Dur,25mg,片剂,PO,R03XX01,10438,8690000000896,华润双鹤,1,1,0,0,0,,
H-DEMO-00897,茶碱,theophylline,Theo-Dur,50mg,片剂,PO,R03XX01,10438,8690000000897,正大天晴,1,1,0,0,0,,
H-DEMO-00898,茶碱,theophylline,Theo-Dur,100mg,片剂,PO,R03XX01,10438,8690000000898,豪森药业,1,1,0,0,0,,
H-DEMO-00899,多索茶碱,doxofylline,Ansimar,10mg,片剂,PO,R03XX01,,8690000000899,人福医药,1,1,0,0,0,,
H-DEMO-00900,多索茶碱,doxofylline,Ansimar,20mg,片剂,PO,R03XX01,,8690000000900,华北制药,1,1,0,0,0,,
H-DEMO-00901,多索茶碱,doxofylline,Ansimar,25mg,片剂,PO,R03XX01,,8690000000901,扬子江药业,1,1,0,0,0,,
H-DEMO-00902,羧甲司坦,carbocisteine,Mucodyne,10mg,片剂,PO,R03XX01,,8690000000902,恒瑞医药,1,1,0,0,0,,
H-DEMO-00903,羧甲司坦,carbocisteine,Mucodyne,20mg,片剂,PO,R03XX01,,8690000000903,石药集团,1,1,0,0,0,,
H-DEMO-00904,羧甲司坦,carbocisteine,Mucodyne,25mg,片剂,PO,R03XX01,,8690000000904,中国生物,1,1,0,0,0,,
H-DEMO-00905,厄多司坦,erdosteine,Erdotin,25mg,片剂,PO,R03XX01,,8690000000905,拜耳,1,1,0,0,0,,
H-DEMO-00906,厄多司坦,erdosteine,Erdotin,50mg,片剂,PO,R03XX01,,8690000000906,辉瑞,1,1,0,0,0,,
H-DEMO-00907,厄多司坦,erdosteine,Erdotin,100mg,片剂,PO,R03XX01,,8690000000907,诺华,1,1,0,0,0,,
H-DEMO-00908,孟鲁司特,montelukast,顺尔宁,100mg,片剂,PO,R03XX01,88249,8690000000908,赛诺菲,1,1,0,0,0,,
H-DEMO-00909,孟鲁司特,montelukast,顺尔宁,200mg,片剂,PO,R03XX01,88249,8690000000909,AstraZeneca,1,1,0,0,0,,
H-DEMO-00910,孟鲁司特,montelukast,顺尔宁,500mg,片剂,PO,R03XX01,88249,8690000000910,罗氏,1,1,0,0,0,,
H-DEMO-00911,扎鲁司特,zafirlukast,Accolate,25mg,片剂,PO,R03XX01,114979,8690000000911,齐鲁制药,1,1,0,0,0,,
H-DEMO-00912,扎鲁司特,zafirlukast,Accolate,50mg,片剂,PO,R03XX01,114979,8690000000912,复星医药,1,1,0,0,0,,
H-DEMO-00913,扎鲁司特,zafirlukast,Accolate,100mg,片剂,PO,R03XX01,114979,8690000000913,科伦药业,1,1,0,0,0,,
H-DEMO-00914,氢化可的松,hydrocortisone,Hydrocortone,100mg,片剂,PO,H02XX01,5492,8690000000914,华润双鹤,1,1,0,0,0,,
H-DEMO-00915,氢化可的松,hydrocortisone,Hydrocortone,200mg,片剂,PO,H02XX01,5492,8690000000915,正大天晴,1,1,0,0,0,,
H-DEMO-00916,氢化可的松,hydrocortisone,Hydrocortone,500mg,片剂,PO,H02XX01,5492,8690000000916,豪森药业,1,1,0,0,0,,
H-DEMO-00917,曲安奈德,triamcinolone,Kenalog,100mg,片剂,PO,H02XX01,10759,8690000000917,人福医药,1,1,0,0,0,,
H-DEMO-00918,曲安奈德,triamcinolone,Kenalog,200mg,片剂,PO,H02XX01,10759,8690000000918,华北制药,1,1,0,0,0,,
H-DEMO-00919,曲安奈德,triamcinolone,Kenalog,500mg,片剂,PO,H02XX01,10759,8690000000919,扬子江药业,1,1,0,0,0,,
H-DEMO-00920,倍他米松,betamethasone,Celestone,100mg,片剂,PO,H02XX01,1511,8690000000920,恒瑞医药,1,1,0,0,0,,
H-DEMO-00921,倍他米松,betamethasone,Celestone,200mg,片剂,PO,H02XX01,1511,8690000000921,石药集团,1,1,0,0,0,,
H-DEMO-00922,倍他米松,betamethasone,Celestone,500mg,片剂,PO,H02XX01,1511,8690000000922,中国生物,1,1,0,0,0,,
H-DEMO-00923,氟轻松,fluocinolone,Synalar,100mg,片剂,PO,H02XX01,4441,8690000000923,拜耳,1,1,0,0,0,,
H-DEMO-00924,氟轻松,fluocinolone,Synalar,200mg,片剂,PO,H02XX01,4441,8690000000924,辉瑞,1,1,0,0,0,,
H-DEMO-00925,氟轻松,fluocinolone,Synalar,500mg,片剂,PO,H02XX01,4441,8690000000925,诺华,1,1,0,0,0,,
H-DEMO-00926,布地奈德,budesonide,Pulmicort,20mg,片剂,PO,H02XX01,19831,8690000000926,赛诺菲,1,1,0,0,0,,
H-DEMO-00927,布地奈德,budesonide,Pulmicort,25mg,片剂,PO,H02XX01,19831,8690000000927,AstraZeneca,1,1,0,0,0,,
H-DEMO-00928,布地奈德,budesonide,Pulmicort,50mg,片剂,PO,H02XX01,19831,8690000000928,罗氏,1,1,0,0,0,,
H-DEMO-00929,氟替卡松,fluticasone,Flonase,50mg,片剂,PO,H02XX01,41126,8690000000929,齐鲁制药,1,1,0,0,0,,
H-DEMO-00930,氟替卡松,fluticasone,Flonase,100mg,片剂,PO,H02XX01,41126,8690000000930,复星医药,1,1,0,0,0,,
H-DEMO-00931,氟替卡松,fluticasone,Flonase,200mg,片剂,PO,H02XX01,41126,8690000000931,科伦药业,1,1,0,0,0,,
